IMDB_ID,IMDB_Score,Poster_Score
78087,5.9,7.857911690888785
62794,7.1,7.797674812979025
24025,6.7,16.373468345142292
324158,6.5,4.68748411829503
217630,5.3,5.137778926598748
181739,6.2,8.428322194341057
57128,6.8,12.460224224602296
117883,7.5,6.244854782061479
70115,7.5,7.406589903628173
114825,4.5,6.839890528203472
210945,7.8,4.0863034699715435
66817,7.0,10.024755811885658
47944,6.4,8.169424830143827
120683,5.1,5.663475360069281
103783,5.5,15.802141891452347
95294,6.5,5.0008861849332575
114241,5.1,6.170220041285958
75406,6.5,11.688549699038527
104231,6.5,3.9107286829869037
116886,7.4,7.531893518089148
41158,7.1,8.7618088470294
375173,6.2,4.273381349745872
86200,6.8,3.1004869035600033
95016,8.2,6.660516407480194
55998,7.3,11.160317051170095
114938,5.9,4.834777259076619
60107,8.4,5.3494200488669765
103644,6.4,4.762245754856438
301429,6.1,9.708339212850023
41503,7.0,6.950765397422947
40064,7.2,9.243704310651614
89822,5.6,5.190351218899852
97443,6.8,4.815022520079585
22458,7.6,7.237003732316778
119139,7.5,13.46225336194253
90738,6.3,2.0464815286040263
92206,6.2,5.9016208473104745
247196,7.3,13.179871929845032
37638,7.4,9.868916921446429
117468,6.3,7.666547882938734
267287,6.6,8.56959787967266
172632,6.6,7.052013905421677
71691,7.9,5.911624126737055
59798,7.6,7.947409689476373
88146,7.2,6.148140734350144
75132,6.1,6.281134035777266
209163,6.3,5.613049543722061
48960,6.8,11.162537207836063
337741,6.7,7.199066456654184
46911,8.1,9.540307597608386
114134,6.7,4.19786517897111
28010,8.1,10.246012757264985
110246,7.0,6.029134040712249
42469,3.8,7.611416524691979
78480,7.7,12.110639922591586
266465,6.1,4.784691031735397
38235,7.3,7.482715750316952
120536,7.2,7.140596158848262
89013,6.7,7.843721735683315
120176,7.3,6.010914567087243
78723,5.9,10.556842430541268
63115,6.3,8.82563895357306
113101,6.7,7.938461840641048
92532,3.0,9.706525198592066
108122,7.7,4.312507980055317
64006,4.9,9.232477227611135
205461,3.7,4.802858726737382
88915,6.1,18.427717682552913
87892,7.4,10.545091101550423
50383,7.0,10.711717705705695
114474,7.1,6.881173610264599
60841,6.7,7.045228477177944
332379,7.1,9.243406188637142
325703,5.5,6.2106178665006375
45826,4.1,21.356393857119222
102316,6.6,5.201507881584092
363988,6.6,2.260775116274899
99673,6.6,11.230332385077528
64893,7.2,11.696855076105901
144640,6.1,6.036464659181011
70640,6.9,7.153249544264146
289848,5.9,6.32839895108669
82700,5.2,11.50445704405219
120788,6.3,6.58749207840238
116384,7.0,9.137360277442497
80503,5.9,6.497775115591733
40536,8.0,10.600684013559146
301357,7.7,8.328235907140144
82477,7.1,2.881250463750781
133122,4.8,7.467790164574543
250067,7.1,8.720115943146464
85919,6.6,9.5009282937544
104692,5.4,5.174063806571765
55774,7.0,15.880236967446963
293832,3.7,12.043346413309912
50629,6.1,11.637765471566633
268978,8.2,4.352053376019597
118661,3.7,7.952935857818548
116493,5.9,6.904813140896984
53571,6.3,13.306141613942618
58756,6.8,7.563201118992385
95654,5.9,5.831076016743234
52027,7.0,5.098530487916782
118887,6.9,3.402070181524124
239949,4.9,5.815251574672898
110005,7.4,3.9906804058814545
188694,5.4,4.456190153852214
59878,3.3,9.312456053654412
254099,6.3,7.73705133471503
57191,6.1,12.65577119943955
79588,7.7,9.165432527854279
96874,7.8,5.9211599090406475
204946,5.9,5.961787145350117
51221,6.6,10.96937568036475
118301,6.1,7.689622894034894
76054,6.3,6.714941244143205
33553,6.9,8.725300920214789
55852,8.0,3.1587676014679182
23686,7.7,12.770138766953956
110097,5.6,7.485156901171011
162662,6.2,2.1635557644305066
113125,7.1,7.177370759523097
85862,6.3,14.505049546862708
103776,7.0,6.363559672854652
118158,6.6,5.961758586766148
83851,7.3,7.627635149929835
41587,7.9,7.132609154644656
331468,4.9,4.493980949176716
24166,7.0,5.843016086493122
307901,7.7,3.5997109418550775
91920,6.1,8.804152276071944
302674,6.2,4.203664785434157
110516,5.5,8.843582875207385
127302,6.2,13.3650467116834
107007,7.7,6.0589240258690715
37280,7.6,6.889242674985835
333766,7.6,7.527701641122478
35799,7.2,5.035366795908629
59113,8.0,7.9877121783130685
243609,7.1,3.7339862552361485
120836,5.0,3.9881837211229656
120255,7.7,7.870144936966139
107282,7.6,4.065749218743292
248190,6.2,4.225801895816147
119698,8.4,13.534022182105328
169333,5.9,5.699472629050481
107151,6.9,8.638316652463375
140282,5.5,5.917923585411146
80492,4.5,12.02982536501859
96978,4.6,3.805435617515078
304267,6.0,10.010775319851103
74102,6.6,7.147779471246659
189998,6.9,3.8947492783214583
420332,7.9,5.030218142642249
165986,6.6,9.386783535917697
261983,6.5,3.8663732235839827
80756,6.1,9.382019896015361
94667,6.9,9.512632917555491
89222,6.2,7.2630803593238396
84488,6.4,8.338510775308041
53611,3.5,7.698592344625927
